sample_id,label,category,relative_path,original_path,extension
non_cv_01344,non_cv,advertisement,raw/non_cv/advertisement/non_cv_01344.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\advertisement\87688517.tif,.tif
non_cv_01345,non_cv,handwritten,raw/non_cv/handwritten/non_cv_01345.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\handwritten\500706563+-6565.tif,.tif
non_cv_01346,non_cv,resume,raw/non_cv/resume/non_cv_01346.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\resume\50400298-0299.tif,.tif
non_cv_01347,non_cv,email,raw/non_cv/email/non_cv_01347.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\email\2074468452f_8453.tif,.tif
non_cv_01348,non_cv,email,raw/non_cv/email/non_cv_01348.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\email\2072437619.tif,.tif
non_cv_01349,non_cv,budget,raw/non_cv/budget/non_cv_01349.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\budget\0000011677.tif,.tif
non_cv_01350,non_cv,scientific_publication,raw/non_cv/scientific_publication/non_cv_01350.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\scientific_publication\60007086.tif,.tif
non_cv_01351,non_cv,news_article,raw/non_cv/news_article/non_cv_01351.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\news_article\2064812137.tif,.tif
non_cv_01352,non_cv,invoice,raw/non_cv/invoice/non_cv_01352.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\invoice\2023592541_2023592542.tif,.tif
non_cv_01353,non_cv,file_folder,raw/non_cv/file_folder/non_cv_01353.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\file_folder\0060040573.tif,.tif
non_cv_01354,non_cv,letter,raw/non_cv/letter/non_cv_01354.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\letter\2026440629_2026440633.tif,.tif
non_cv_01355,non_cv,handwritten,raw/non_cv/handwritten/non_cv_01355.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\handwritten\518113624.tif,.tif
non_cv_01356,non_cv,invoice,raw/non_cv/invoice/non_cv_01356.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\invoice\ti17120567.tif,.tif
non_cv_01357,non_cv,handwritten,raw/non_cv/handwritten/non_cv_01357.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\handwritten\517543488+-3491.tif,.tif
non_cv_01358,non_cv,file_folder,raw/non_cv/file_folder/non_cv_01358.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\file_folder\2023032334.tif,.tif
non_cv_01359,non_cv,news_article,raw/non_cv/news_article/non_cv_01359.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\news_article\2043747192.tif,.tif
non_cv_01360,non_cv,advertisement,raw/non_cv/advertisement/non_cv_01360.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\advertisement\500032121.tif,.tif
non_cv_01361,non_cv,scientific_report,raw/non_cv/scientific_report/non_cv_01361.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\scientific_report\2028875022.tif,.tif
non_cv_01362,non_cv,presentation,raw/non_cv/presentation/non_cv_01362.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\presentation\2041787758_2041787815.tif,.tif
non_cv_01363,non_cv,scientific_publication,raw/non_cv/scientific_publication/non_cv_01363.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\scientific_publication\50458056-8056.tif,.tif
non_cv_01364,non_cv,letter,raw/non_cv/letter/non_cv_01364.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\letter\2063935866_5867.tif,.tif
non_cv_01365,non_cv,budget,raw/non_cv/budget/non_cv_01365.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\budget\2058114037_2058114045.tif,.tif
non_cv_01366,non_cv,invoice,raw/non_cv/invoice/non_cv_01366.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\invoice\87064443-a_87064443.tif,.tif
non_cv_01367,non_cv,news_article,raw/non_cv/news_article/non_cv_01367.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\news_article\0001184723.tif,.tif
non_cv_01368,non_cv,memo,raw/non_cv/memo/non_cv_01368.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\memo\2051882976.tif,.tif
non_cv_01369,non_cv,handwritten,raw/non_cv/handwritten/non_cv_01369.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\handwritten\515581706+-1706.tif,.tif
non_cv_01370,non_cv,scientific_report,raw/non_cv/scientific_report/non_cv_01370.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\scientific_report\81305443.tif,.tif
non_cv_01371,non_cv,presentation,raw/non_cv/presentation/non_cv_01371.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\presentation\2073206511_6588.tif,.tif
non_cv_01372,non_cv,file_folder,raw/non_cv/file_folder/non_cv_01372.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\file_folder\0060158157.tif,.tif
non_cv_01373,non_cv,presentation,raw/non_cv/presentation/non_cv_01373.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\presentation\92736414_92736418.tif,.tif
non_cv_01374,non_cv,email,raw/non_cv/email/non_cv_01374.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\email\2075574320a_4326.tif,.tif
non_cv_01375,non_cv,news_article,raw/non_cv/news_article/non_cv_01375.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\news_article\2042848123.tif,.tif
non_cv_01376,non_cv,memo,raw/non_cv/memo/non_cv_01376.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\memo\610583.tif,.tif
non_cv_01377,non_cv,invoice,raw/non_cv/invoice/non_cv_01377.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\invoice\0012617635.tif,.tif
non_cv_01378,non_cv,form,raw/non_cv/form/non_cv_01378.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\form\2078637086_7087.tif,.tif
non_cv_01379,non_cv,letter,raw/non_cv/letter/non_cv_01379.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\letter\503065061_503065066.tif,.tif
non_cv_01380,non_cv,handwritten,raw/non_cv/handwritten/non_cv_01380.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\handwritten\524124648+-4649.tif,.tif
non_cv_01381,non_cv,invoice,raw/non_cv/invoice/non_cv_01381.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\invoice\80211497.tif,.tif
non_cv_01382,non_cv,questionnaire,raw/non_cv/questionnaire/non_cv_01382.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\questionnaire\0060130903.tif,.tif
non_cv_01383,non_cv,specification,raw/non_cv/specification/non_cv_01383.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\specification\2055013907.tif,.tif
non_cv_01384,non_cv,advertisement,raw/non_cv/advertisement/non_cv_01384.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\advertisement\1002761525.tif,.tif
non_cv_01385,non_cv,resume,raw/non_cv/resume/non_cv_01385.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\resume\50536276-6277.tif,.tif
non_cv_01386,non_cv,file_folder,raw/non_cv/file_folder/non_cv_01386.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\file_folder\2040340655.tif,.tif
non_cv_01387,non_cv,scientific_report,raw/non_cv/scientific_report/non_cv_01387.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\scientific_report\2057983534_2057983543.tif,.tif
non_cv_01388,non_cv,scientific_report,raw/non_cv/scientific_report/non_cv_01388.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\scientific_report\2022149430.tif,.tif
non_cv_01389,non_cv,questionnaire,raw/non_cv/questionnaire/non_cv_01389.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\questionnaire\01839037_9041.tif,.tif
non_cv_01390,non_cv,news_article,raw/non_cv/news_article/non_cv_01390.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\news_article\92735755.tif,.tif
non_cv_01391,non_cv,budget,raw/non_cv/budget/non_cv_01391.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\budget\2040740377_2040740392.tif,.tif
non_cv_01392,non_cv,email,raw/non_cv/email/non_cv_01392.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\email\527792930+-2930.tif,.tif
non_cv_01393,non_cv,letter,raw/non_cv/letter/non_cv_01393.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\letter\2065335306_5308.tif,.tif
non_cv_01394,non_cv,letter,raw/non_cv/letter/non_cv_01394.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\letter\504267889_504267890.tif,.tif
non_cv_01395,non_cv,memo,raw/non_cv/memo/non_cv_01395.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\memo\2001243419.tif,.tif
non_cv_01396,non_cv,news_article,raw/non_cv/news_article/non_cv_01396.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\news_article\2065214943.tif,.tif
non_cv_01397,non_cv,specification,raw/non_cv/specification/non_cv_01397.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\specification\2069719264.tif,.tif
non_cv_01398,non_cv,specification,raw/non_cv/specification/non_cv_01398.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\specification\11237585_11237625.tif,.tif
non_cv_01399,non_cv,questionnaire,raw/non_cv/questionnaire/non_cv_01399.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\questionnaire\0000176403.tif,.tif
non_cv_01400,non_cv,handwritten,raw/non_cv/handwritten/non_cv_01400.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\handwritten\506711911.tif,.tif
non_cv_01401,non_cv,scientific_publication,raw/non_cv/scientific_publication/non_cv_01401.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\scientific_publication\2050240673.tif,.tif
non_cv_01402,non_cv,form,raw/non_cv/form/non_cv_01402.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\form\0001246132.tif,.tif
non_cv_01403,non_cv,budget,raw/non_cv/budget/non_cv_01403.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\budget\2063216025_6027.tif,.tif
non_cv_01404,non_cv,memo,raw/non_cv/memo/non_cv_01404.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\memo\98275062.tif,.tif
non_cv_01405,non_cv,letter,raw/non_cv/letter/non_cv_01405.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\letter\91880685.tif,.tif
non_cv_01406,non_cv,scientific_publication,raw/non_cv/scientific_publication/non_cv_01406.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\scientific_publication\50578660-8670.tif,.tif
non_cv_01407,non_cv,presentation,raw/non_cv/presentation/non_cv_01407.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\presentation\2083794250.tif,.tif
non_cv_01408,non_cv,scientific_report,raw/non_cv/scientific_report/non_cv_01408.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\scientific_report\2505119676.tif,.tif
non_cv_01409,non_cv,advertisement,raw/non_cv/advertisement/non_cv_01409.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\advertisement\502612653a-2654.tif,.tif
non_cv_01410,non_cv,scientific_report,raw/non_cv/scientific_report/non_cv_01410.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\scientific_report\1001511315_1001511317.tif,.tif
non_cv_01411,non_cv,questionnaire,raw/non_cv/questionnaire/non_cv_01411.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\questionnaire\0000738412.tif,.tif
non_cv_01412,non_cv,advertisement,raw/non_cv/advertisement/non_cv_01412.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\advertisement\0001248565.tif,.tif
non_cv_01413,non_cv,scientific_publication,raw/non_cv/scientific_publication/non_cv_01413.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\scientific_publication\50407741-7741.tif,.tif
non_cv_01414,non_cv,advertisement,raw/non_cv/advertisement/non_cv_01414.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\advertisement\2070514608.tif,.tif
non_cv_01415,non_cv,scientific_publication,raw/non_cv/scientific_publication/non_cv_01415.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\scientific_publication\2056447891.tif,.tif
non_cv_01416,non_cv,handwritten,raw/non_cv/handwritten/non_cv_01416.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\handwritten\501066032.tif,.tif
non_cv_01417,non_cv,specification,raw/non_cv/specification/non_cv_01417.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\specification\504571407+-1407.tif,.tif
non_cv_01418,non_cv,scientific_report,raw/non_cv/scientific_report/non_cv_01418.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\scientific_report\2062201420_2062201453.tif,.tif
non_cv_01419,non_cv,scientific_report,raw/non_cv/scientific_report/non_cv_01419.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\scientific_report\1003095440.tif,.tif
non_cv_01420,non_cv,letter,raw/non_cv/letter/non_cv_01420.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\letter\515013271+-3273.tif,.tif
non_cv_01421,non_cv,letter,raw/non_cv/letter/non_cv_01421.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\letter\50496314-6314.tif,.tif
non_cv_01422,non_cv,file_folder,raw/non_cv/file_folder/non_cv_01422.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\file_folder\2047864045.tif,.tif
non_cv_01423,non_cv,file_folder,raw/non_cv/file_folder/non_cv_01423.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\file_folder\2075736791.tif,.tif
non_cv_01424,non_cv,advertisement,raw/non_cv/advertisement/non_cv_01424.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\advertisement\91381711.tif,.tif
non_cv_01425,non_cv,specification,raw/non_cv/specification/non_cv_01425.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\specification\2031311391.tif,.tif
non_cv_01426,non_cv,invoice,raw/non_cv/invoice/non_cv_01426.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\invoice\2029370078.tif,.tif
non_cv_01427,non_cv,invoice,raw/non_cv/invoice/non_cv_01427.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\invoice\00921616.tif,.tif
non_cv_01428,non_cv,news_article,raw/non_cv/news_article/non_cv_01428.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\news_article\1003050170_1003050175.tif,.tif
non_cv_01429,non_cv,budget,raw/non_cv/budget/non_cv_01429.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\budget\2040767970.tif,.tif
non_cv_01430,non_cv,form,raw/non_cv/form/non_cv_01430.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\form\2075049722.tif,.tif
non_cv_01431,non_cv,invoice,raw/non_cv/invoice/non_cv_01431.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\invoice\0001139827.tif,.tif
non_cv_01432,non_cv,resume,raw/non_cv/resume/non_cv_01432.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\resume\50451098-1099.tif,.tif
non_cv_01433,non_cv,presentation,raw/non_cv/presentation/non_cv_01433.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\presentation\2024270096_2024270098.tif,.tif
non_cv_01434,non_cv,resume,raw/non_cv/resume/non_cv_01434.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\resume\2015046065_6067.tif,.tif
non_cv_01435,non_cv,scientific_publication,raw/non_cv/scientific_publication/non_cv_01435.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\scientific_publication\1000117029_1000117041.tif,.tif
non_cv_01436,non_cv,file_folder,raw/non_cv/file_folder/non_cv_01436.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\file_folder\2069533389.tif,.tif
non_cv_01437,non_cv,budget,raw/non_cv/budget/non_cv_01437.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\budget\96652824_2826.tif,.tif
non_cv_01438,non_cv,questionnaire,raw/non_cv/questionnaire/non_cv_01438.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\questionnaire\2045620683_2045620685.tif,.tif
non_cv_01439,non_cv,scientific_report,raw/non_cv/scientific_report/non_cv_01439.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\scientific_report\2023699821_9822.tif,.tif
non_cv_01440,non_cv,advertisement,raw/non_cv/advertisement/non_cv_01440.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\advertisement\2061190766.tif,.tif
non_cv_01441,non_cv,memo,raw/non_cv/memo/non_cv_01441.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\memo\1003396731.tif,.tif
non_cv_01442,non_cv,memo,raw/non_cv/memo/non_cv_01442.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\memo\tob14208.53.tif,.tif
non_cv_01443,non_cv,presentation,raw/non_cv/presentation/non_cv_01443.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\presentation\2024847516_2024847541.tif,.tif
non_cv_01444,non_cv,news_article,raw/non_cv/news_article/non_cv_01444.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\news_article\2070059244.tif,.tif
non_cv_01445,non_cv,email,raw/non_cv/email/non_cv_01445.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\email\2074853115b_3116.tif,.tif
non_cv_01446,non_cv,budget,raw/non_cv/budget/non_cv_01446.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\budget\24013201.tif,.tif
non_cv_01447,non_cv,resume,raw/non_cv/resume/non_cv_01447.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\resume\2074977969_7972.tif,.tif
non_cv_01448,non_cv,presentation,raw/non_cv/presentation/non_cv_01448.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\presentation\2080160352_0372.tif,.tif
non_cv_01449,non_cv,questionnaire,raw/non_cv/questionnaire/non_cv_01449.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\questionnaire\512559711.tif,.tif
non_cv_01450,non_cv,news_article,raw/non_cv/news_article/non_cv_01450.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\news_article\2078144843_4848.tif,.tif
non_cv_01451,non_cv,scientific_report,raw/non_cv/scientific_report/non_cv_01451.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\scientific_report\88175808.tif,.tif
non_cv_01452,non_cv,letter,raw/non_cv/letter/non_cv_01452.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\letter\50349278-9278.tif,.tif
non_cv_01453,non_cv,letter,raw/non_cv/letter/non_cv_01453.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\letter\508230906.tif,.tif
non_cv_01454,non_cv,memo,raw/non_cv/memo/non_cv_01454.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\memo\ti17520957.tif,.tif
non_cv_01455,non_cv,advertisement,raw/non_cv/advertisement/non_cv_01455.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\advertisement\2081145368.tif,.tif
non_cv_01456,non_cv,questionnaire,raw/non_cv/questionnaire/non_cv_01456.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\questionnaire\2083716248_6252.tif,.tif
non_cv_01457,non_cv,budget,raw/non_cv/budget/non_cv_01457.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\budget\tim00320.43.tif,.tif
non_cv_01458,non_cv,letter,raw/non_cv/letter/non_cv_01458.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\letter\899585.tif,.tif
non_cv_01459,non_cv,specification,raw/non_cv/specification/non_cv_01459.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\specification\2030059917_2030059920.tif,.tif
non_cv_01460,non_cv,budget,raw/non_cv/budget/non_cv_01460.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\budget\tcal0392268.tif,.tif
non_cv_01461,non_cv,form,raw/non_cv/form/non_cv_01461.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\form\512016042+-6043.tif,.tif
non_cv_01462,non_cv,news_article,raw/non_cv/news_article/non_cv_01462.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\news_article\2028347927.tif,.tif
non_cv_01463,non_cv,resume,raw/non_cv/resume/non_cv_01463.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\resume\40026518-6519.tif,.tif
non_cv_01464,non_cv,file_folder,raw/non_cv/file_folder/non_cv_01464.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\file_folder\0060182857.tif,.tif
non_cv_01465,non_cv,scientific_report,raw/non_cv/scientific_report/non_cv_01465.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\scientific_report\2029155397.tif,.tif
non_cv_01466,non_cv,questionnaire,raw/non_cv/questionnaire/non_cv_01466.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\questionnaire\2060047648.tif,.tif
non_cv_01467,non_cv,form,raw/non_cv/form/non_cv_01467.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\form\81450688.tif,.tif
non_cv_01468,non_cv,handwritten,raw/non_cv/handwritten/non_cv_01468.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\handwritten\515944614+-4616.tif,.tif
non_cv_01469,non_cv,budget,raw/non_cv/budget/non_cv_01469.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\budget\2043250247_2043250249.tif,.tif
non_cv_01470,non_cv,letter,raw/non_cv/letter/non_cv_01470.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\letter\506086239_506086240.tif,.tif
non_cv_01471,non_cv,form,raw/non_cv/form/non_cv_01471.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\form\2064877422.tif,.tif
non_cv_01472,non_cv,form,raw/non_cv/form/non_cv_01472.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\form\2076251462.tif,.tif
non_cv_01473,non_cv,scientific_report,raw/non_cv/scientific_report/non_cv_01473.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\scientific_report\2051994371_4374.tif,.tif
non_cv_01474,non_cv,scientific_publication,raw/non_cv/scientific_publication/non_cv_01474.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\scientific_publication\10360787_10360793.tif,.tif
non_cv_01475,non_cv,file_folder,raw/non_cv/file_folder/non_cv_01475.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\file_folder\2049475699.tif,.tif
non_cv_01476,non_cv,handwritten,raw/non_cv/handwritten/non_cv_01476.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\handwritten\517137782_517137783.tif,.tif
non_cv_01477,non_cv,resume,raw/non_cv/resume/non_cv_01477.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\resume\2023646884.tif,.tif
non_cv_01478,non_cv,letter,raw/non_cv/letter/non_cv_01478.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\letter\2022811003.tif,.tif
non_cv_01479,non_cv,letter,raw/non_cv/letter/non_cv_01479.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\letter\50265921-5921.tif,.tif
non_cv_01480,non_cv,questionnaire,raw/non_cv/questionnaire/non_cv_01480.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\questionnaire\517151929+-1931.tif,.tif
non_cv_01481,non_cv,budget,raw/non_cv/budget/non_cv_01481.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\budget\89119085_9101.tif,.tif
non_cv_01482,non_cv,scientific_publication,raw/non_cv/scientific_publication/non_cv_01482.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\scientific_publication\2501378163.tif,.tif
non_cv_01483,non_cv,advertisement,raw/non_cv/advertisement/non_cv_01483.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\advertisement\2084395521_5522.tif,.tif
non_cv_01484,non_cv,questionnaire,raw/non_cv/questionnaire/non_cv_01484.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\questionnaire\507224116_507224130.tif,.tif
non_cv_01485,non_cv,budget,raw/non_cv/budget/non_cv_01485.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\budget\2040938220_2040938221.tif,.tif
non_cv_01486,non_cv,news_article,raw/non_cv/news_article/non_cv_01486.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\news_article\2025888268.tif,.tif
non_cv_01487,non_cv,resume,raw/non_cv/resume/non_cv_01487.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\resume\50359362-9363.tif,.tif
non_cv_01488,non_cv,scientific_report,raw/non_cv/scientific_report/non_cv_01488.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\scientific_report\1001766844_1001766846.tif,.tif
non_cv_01489,non_cv,invoice,raw/non_cv/invoice/non_cv_01489.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\invoice\87104373.tif,.tif
non_cv_01490,non_cv,news_article,raw/non_cv/news_article/non_cv_01490.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\news_article\0000003583.tif,.tif
non_cv_01491,non_cv,advertisement,raw/non_cv/advertisement/non_cv_01491.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\advertisement\502597605a.tif,.tif
non_cv_01492,non_cv,scientific_report,raw/non_cv/scientific_report/non_cv_01492.tif,C:\Users\YassineSBOUI\Downloads\NON_CV\scientific_report\2505289775_9776.tif,.tif
